household_id,UF,SITUACAO
220014597_7,22,1
220014597_8,22,1
220014597_9,22,1
220014597_10,22,1
220014597_11,22,1
220014597_12,22,1
220014597_13,22,1
220014560_1,22,1
220014560_2,22,1
220014560_3,22,1
220014560_4,22,1
220014560_5,22,1
220014560_6,22,1
220014560_7,22,1
220014560_8,22,1
220014560_9,22,1
220014560_10,22,1
220014560_11,22,1
220014560_12,22,1
220014560_13,22,1
220018620_1,22,1
220018620_2,22,1
220018620_3,22,1
220018620_4,22,1
220018620_5,22,1
220018620_6,22,1
220018620_7,22,1
220018620_8,22,1
220018620_9,22,1
220018620_10,22,1
220018620_11,22,1
220018620_12,22,1
220018620_13,22,1
220034123_1,22,1
220034123_2,22,1
220034123_3,22,1
220034123_4,22,1
220034123_5,22,1
220034123_6,22,1
220034123_7,22,1
220034123_8,22,1
220034123_9,22,1
220034123_10,22,1
220034123_11,22,1
220034123_12,22,1
220034123_13,22,1
220006380_1,22,1
220006380_2,22,1
220006380_3,22,1
220006380_4,22,1
220006380_5,22,1
220006380_6,22,1
220006380_7,22,1
220006380_8,22,1
220006380_9,22,1
220006380_10,22,1
220006380_11,22,1
220006380_12,22,1
220006380_13,22,1
220032086_1,22,1
220032086_2,22,1
220032086_3,22,1
220032086_4,22,1
220032086_5,22,1
220032086_6,22,1
220032086_7,22,1
220032086_8,22,1
220032086_9,22,1
220032086_10,22,1
220032086_11,22,1
220032086_13,22,1
220043676_1,22,1
220043676_2,22,1
220043676_3,22,1
220043676_4,22,1
220043676_5,22,1
220043676_6,22,1
220043676_7,22,1
220043676_8,22,1
220043676_9,22,1
220043676_10,22,1
220043676_11,22,1
220043676_12,22,1
220043676_13,22,1
220017597_1,22,1
220017597_2,22,1
220017597_3,22,1
220017597_4,22,1
220017597_5,22,1
220017597_6,22,1
220017597_7,22,1
220017597_9,22,1
220017597_10,22,1
220017597_11,22,1
220017597_12,22,1
220017597_13,22,1
220043972_1,22,1
220043972_2,22,1
220043972_3,22,1
220043972_4,22,1
220043972_5,22,1
220043972_6,22,1
220043972_7,22,1
220043972_8,22,1
220043972_9,22,1
220043972_10,22,1
220043972_11,22,1
220043972_12,22,1
220043972_13,22,1
220010826_1,22,1
220010826_3,22,1
220010826_4,22,1
220010826_5,22,1
220010826_6,22,1
220010826_8,22,1
220010826_9,22,1
220010826_13,22,1
220017828_1,22,1
220017828_2,22,1
220017828_3,22,1
220017828_4,22,1
220017828_5,22,1
220017828_6,22,1
220017828_7,22,1
220017828_8,22,1
220017828_9,22,1
220017828_10,22,1
220017828_11,22,1
220017828_12,22,1
220017828_13,22,1
220035832_1,22,1
220035832_2,22,1
220035832_3,22,1
220035832_4,22,1
220035832_5,22,1
220035832_6,22,1
220035832_7,22,1
220035832_8,22,1
220035832_9,22,1
220035832_10,22,1
220035832_12,22,1
220035832_13,22,1
220032537_2,22,1
220032537_3,22,1
220032537_4,22,1
220032537_5,22,1
220032537_6,22,1
220032537_8,22,1
220032537_9,22,1
220032537_11,22,1
220032537_12,22,1
220032537_13,22,1
220025068_1,22,1
220025068_3,22,1
220025068_5,22,1
220025068_6,22,1
220025068_7,22,1
220025068_8,22,1
220025068_10,22,1
220025068_11,22,1
220025068_12,22,1
220001634_1,22,1
220001634_2,22,1
220001634_3,22,1
220001634_4,22,1
220001634_5,22,1
220001634_6,22,1
220001634_8,22,1
220001634_9,22,1
220001634_10,22,1
220001634_12,22,1
220009893_2,22,1
220009893_3,22,1
220009893_5,22,1
220009893_6,22,1
220009893_7,22,1
220009893_8,22,1
220009893_9,22,1
220009893_11,22,1
220009893_12,22,1
220009893_13,22,1
220019959_1,22,1
220019959_2,22,1
220019959_3,22,1
220019959_4,22,1
220019959_5,22,1
220019959_6,22,1
220019959_7,22,1
220019959_8,22,1
220019959_9,22,1
220019959_10,22,1
220019959_11,22,1
220019959_12,22,1
220026502_1,22,1
220026502_2,22,1
220026502_3,22,1
220026502_4,22,1
220026502_5,22,1
220026502_6,22,1
220026502_7,22,1
220026502_8,22,1
220026502_9,22,1
220026502_10,22,1
220026502_11,22,1
220026502_12,22,1
220026502_13,22,1
220016879_1,22,1
220016879_2,22,1
220016879_3,22,1
220016879_4,22,1
220016879_5,22,1
220016879_7,22,1
220016879_8,22,1
220016879_9,22,1
220016879_13,22,1
220043333_1,22,1
220043333_2,22,1
220043333_3,22,1
220043333_4,22,1
220043333_5,22,1
220043333_6,22,1
220043333_7,22,1
220043333_8,22,1
220043333_9,22,1
220043333_10,22,1
220043333_11,22,1
220043333_12,22,1
220043333_13,22,1
220025179_1,22,1
220025179_2,22,1
220025179_3,22,1
220025179_4,22,1
220025179_5,22,1
220025179_6,22,1
220025179_7,22,1
220025179_9,22,1
220025179_10,22,1
220025179_11,22,1
220025179_12,22,1
220025179_13,22,1
220027146_1,22,1
220027146_2,22,1
220027146_3,22,1
220027146_4,22,1
220027146_5,22,1
220027146_6,22,1
220027146_7,22,1
220027146_8,22,1
220027146_9,22,1
220027146_10,22,1
220027146_11,22,1
220027146_12,22,1
220041750_1,22,2
220041750_2,22,2
220041750_3,22,2
220041750_4,22,2
220041750_5,22,2
220041750_6,22,2
220041750_8,22,2
220041750_9,22,2
220041750_10,22,2
220041750_11,22,2
220041750_12,22,2
220041750_13,22,2
220041750_14,22,2
220041750_15,22,2
220041750_16,22,2
220041750_17,22,2
220041750_18,22,2
220041750_19,22,2
220041750_20,22,2
220010550_1,22,1
220010550_2,22,1
220010550_3,22,1
220010550_6,22,1
220010550_7,22,1
220010550_8,22,1
220010550_10,22,1
220010550_11,22,1
220010550_12,22,1
220033632_1,22,1
220033632_2,22,1
220033632_3,22,1
220033632_5,22,1
220033632_6,22,1
220033632_7,22,1
220033632_8,22,1
220033632_9,22,1
220033632_11,22,1
220033632_12,22,1
220033632_13,22,1
220026220_4,22,2
220026220_5,22,2
220026220_6,22,2
220026220_7,22,2
220026220_8,22,2
220026220_9,22,2
220026220_10,22,2
220026220_11,22,2
220026220_12,22,2
220026220_13,22,2
220026220_14,22,2
220026220_16,22,2
220026220_17,22,2
220026220_1,22,2
220026220_2,22,2
220020136_1,22,1
220020136_2,22,1
220020136_3,22,1
220020136_4,22,1
220020136_7,22,1
220020136_8,22,1
220020136_10,22,1
220020136_11,22,1
220020136_12,22,1
220020136_13,22,1
230128256_1,23,2
230128256_2,23,2
230128256_3,23,2
230128256_4,23,2
230128256_5,23,2
230128256_6,23,2
230128256_7,23,2
230128256_8,23,2
230128256_9,23,2
230128256_10,23,2
230128256_11,23,2
230128256_12,23,2
230128256_13,23,2
230128256_14,23,2
230128256_15,23,2
230128256_16,23,2
230128256_17,23,2
230096733_1,23,1
230096733_2,23,1
230096733_3,23,1
230096733_4,23,1
230096733_6,23,1
230096733_7,23,1
230096733_8,23,1
230096733_9,23,1
230096733_10,23,1
230096733_11,23,1
230096733_12,23,1
230096733_13,23,1
230080536_1,23,1
230080536_2,23,1
230080536_3,23,1
230080536_4,23,1
230080536_5,23,1
230080536_6,23,1
230080536_7,23,1
230080536_8,23,1
230080536_10,23,1
230080536_11,23,1
230080536_12,23,1
230080536_13,23,1
230075251_1,23,1
230075251_3,23,1
230075251_4,23,1
230075251_5,23,1
230075251_6,23,1
230075251_7,23,1
230075251_8,23,1
230075251_10,23,1
230075251_13,23,1
230041375_1,23,1
230041375_2,23,1
230041375_3,23,1
230041375_4,23,1
230041375_5,23,1
230041375_6,23,1
230041375_8,23,1
230041375_9,23,1
230041375_10,23,1
230041375_11,23,1
230041375_12,23,1
230004160_1,23,1
230004160_2,23,1
230004160_3,23,1
230004160_5,23,1
230004160_6,23,1
230004160_7,23,1
230004160_8,23,1
230004160_9,23,1
230004160_11,23,1
230004160_12,23,1
230004160_13,23,1
230031297_1,23,1
230031297_2,23,1
230031297_3,23,1
230031297_5,23,1
230031297_6,23,1
230031297_7,23,1
230031297_8,23,1
230031297_10,23,1
230031297_11,23,1
230031297_12,23,1
230031297_13,23,1
230121915_1,23,1
230121915_2,23,1
230121915_3,23,1
230121915_6,23,1
230121915_7,23,1
230121915_8,23,1
230121915_9,23,1
230121915_10,23,1
230121915_11,23,1
230121915_12,23,1
230121915_13,23,1
230060000_1,23,1
230060000_2,23,1
230060000_4,23,1
230060000_5,23,1
230060000_6,23,1
230060000_7,23,1
230060000_8,23,1
230060000_11,23,1
230058429_1,23,1
230058429_2,23,1
230058429_3,23,1
230058429_5,23,1
230058429_6,23,1
230058429_12,23,1
230015072_1,23,1
230015072_3,23,1
230015072_4,23,1
230015072_5,23,1
230015072_7,23,1
230015072_9,23,1
230015072_12,23,1
230015072_13,23,1
230119757_1,23,1
230119757_4,23,1
230119757_5,23,1
230119757_7,23,1
230119757_8,23,1
230119757_9,23,1
230119757_11,23,1
230119757_12,23,1
230119757_13,23,1
230052854_1,23,1
230052854_2,23,1
230052854_3,23,1
230052854_4,23,1
230052854_6,23,1
230052854_7,23,1
230052854_8,23,1
230052854_9,23,1
230052854_10,23,1
230052854_11,23,1
230052854_12,23,1
230052854_13,23,1
230126764_2,23,1
230126764_4,23,1
230126764_8,23,1
230126764_10,23,1
230126764_12,23,1
230084602_1,23,1
230084602_2,23,1
230084602_4,23,1
230084602_5,23,1
230084602_6,23,1
230084602_7,23,1
230084602_8,23,1
230084602_9,23,1
230084602_10,23,1
230084602_11,23,1
230084602_12,23,1
230084602_13,23,1
230016908_2,23,2
230016908_3,23,2
230016908_4,23,2
230016908_5,23,2
230016908_6,23,2
230016908_7,23,2
230016908_8,23,2
230016908_9,23,2
230016908_11,23,2
230016908_13,23,2
230016908_15,23,2
230016908_16,23,2
230016908_1,23,2
230047250_1,23,2
230047250_2,23,2
230047250_3,23,2
230047250_4,23,2
230047250_5,23,2
230047250_6,23,2
230047250_7,23,2
230047250_9,23,2
230047250_10,23,2
230047250_12,23,2
230047250_13,23,2
230047250_15,23,2
230047250_16,23,2
230047250_17,23,2
230116230_1,23,2
230116230_2,23,2
230116230_3,23,2
230116230_4,23,2
230116230_7,23,2
230116230_9,23,2
230116230_10,23,2
230116230_11,23,2
230116230_12,23,2
230116230_13,23,2
230116230_15,23,2
230116230_17,23,2
230116230_18,23,2
230116230_19,23,2
230116230_20,23,2
230014046_1,23,2
230014046_2,23,2
230014046_3,23,2
230014046_4,23,2
230014046_5,23,2
230014046_6,23,2
230014046_7,23,2
230014046_8,23,2
230014046_9,23,2
230014046_10,23,2
230014046_11,23,2
230014046_12,23,2
230014046_13,23,2
230014046_14,23,2
230014046_15,23,2
230014046_16,23,2
230014046_17,23,2
230025440_1,23,1
230025440_2,23,1
230025440_3,23,1
230025440_4,23,1
230025440_5,23,1
230025440_6,23,1
230025440_7,23,1
230025440_9,23,1
230025440_10,23,1
230025440_11,23,1
230062772_1,23,1
230062772_2,23,1
230062772_4,23,1
230062772_5,23,1
230062772_6,23,1
230062772_7,23,1
230062772_8,23,1
230062772_9,23,1
230062772_10,23,1
230062772_11,23,1
230062772_12,23,1
230062772_13,23,1
230036349_1,23,1
230036349_2,23,1
230036349_3,23,1
230036349_4,23,1
230036349_5,23,1
230036349_6,23,1
230036349_7,23,1
230036349_8,23,1
230036349_10,23,1
230036349_11,23,1
230036349_12,23,1
230025440_13,23,1
230083604_1,23,1
230083604_3,23,1
230083604_6,23,1
230083604_8,23,1
230083604_9,23,1
230083604_11,23,1
230083604_12,23,1
230083604_13,23,1
230000400_1,23,2
230000400_2,23,2
230000400_3,23,2
230000400_4,23,2
230000400_5,23,2
230000400_6,23,2
230000400_7,23,2
230000400_8,23,2
230000400_9,23,2
230000400_10,23,2
230000400_11,23,2
230000400_12,23,2
230000400_13,23,2
230000400_14,23,2
230000400_15,23,2
230000400_16,23,2
230000400_17,23,2
230000400_18,23,2
230000400_19,23,2
230000400_20,23,2
230074331_1,23,1
230074331_2,23,1
230074331_3,23,1
230074331_4,23,1
230074331_5,23,1
230074331_6,23,1
230074331_7,23,1
230074331_8,23,1
230074331_9,23,1
230074331_10,23,1
230074331_11,23,1
230074331_12,23,1
230074331_13,23,1
230060403_1,23,1
230060403_2,23,1
230060403_3,23,1
230060403_4,23,1
230060403_6,23,1
230060403_7,23,1
230060403_8,23,1
230060403_9,23,1
230060403_10,23,1
230060403_11,23,1
230122884_3,23,1
230122884_7,23,1
230122884_9,23,1
230122884_10,23,1
230122884_11,23,1
230122884_13,23,1
230038092_1,23,1
230038092_2,23,1
230038092_3,23,1
230038092_4,23,1
230038092_5,23,1
230038092_6,23,1
230038092_7,23,1
230038092_8,23,1
230038092_9,23,1
230038092_11,23,1
230038092_12,23,1
230038092_13,23,1
230048421_1,23,1
230048421_2,23,1
230048421_3,23,1
230048421_5,23,1
230048421_6,23,1
230048421_7,23,1
230048421_8,23,1
230048421_9,23,1
230048421_11,23,1
230048421_12,23,1
230054844_2,23,1
230054844_3,23,1
230054844_4,23,1
230054844_5,23,1
230054844_6,23,1
230054844_7,23,1
230054844_8,23,1
230054844_9,23,1
230054844_10,23,1
230054844_11,23,1
230054844_12,23,1
230054844_13,23,1
230085055_20,23,2
230085055_1,23,2
230085055_2,23,2
230085055_3,23,2
230085055_4,23,2
230085055_5,23,2
230085055_6,23,2
230085055_7,23,2
230085055_8,23,2
230085055_9,23,2
230085055_10,23,2
230085055_11,23,2
230085055_12,23,2
230085055_14,23,2
230085055_15,23,2
230085055_16,23,2
230085055_18,23,2
230085055_19,23,2
230055460_1,23,1
230055460_2,23,1
230055460_3,23,1
230055460_4,23,1
230055460_5,23,1
230055460_6,23,1
230055460_7,23,1
230055460_9,23,1
230055460_10,23,1
230055460_11,23,1
230055460_13,23,1
230020761_1,23,1
230020761_3,23,1
230020761_4,23,1
230020761_5,23,1
230020761_8,23,1
230020761_9,23,1
230020761_10,23,1
230020761_11,23,1
230020761_12,23,1
230020761_13,23,1
230071467_2,23,1
230071467_3,23,1
230071467_4,23,1
230071467_5,23,1
230071467_7,23,1
230071467_9,23,1
230071467_10,23,1
230071467_11,23,1
230071467_12,23,1
230071467_13,23,1
230020321_1,23,1
230020321_3,23,1
230020321_7,23,1
230020321_8,23,1
230020321_9,23,1
230020321_10,23,1
230020321_11,23,1
230020321_13,23,1
230078019_1,23,1
230078019_2,23,1
230078019_3,23,1
230078019_4,23,1
230078019_5,23,1
230078019_6,23,1
230078019_7,23,1
230078019_9,23,1
230078019_11,23,1
230078019_12,23,1
230080334_1,23,1
230080334_2,23,1
230080334_3,23,1
230080334_4,23,1
230080334_6,23,1
230080334_7,23,1
230080334_8,23,1
230080334_9,23,1
230080334_10,23,1
230080334_11,23,1
230080334_12,23,1
230005039_2,23,2
230005039_3,23,2
230005039_4,23,2
230005039_5,23,2
230005039_6,23,2
230005039_7,23,2
230005039_9,23,2
230005039_15,23,2
230005039_1,23,2
230005039_19,23,2
230005039_8,23,2
230005039_10,23,2
230005039_11,23,2
230005039_12,23,2
230005039_13,23,2
230005039_14,23,2
230005039_20,23,2
230005039_16,23,2
230124075_1,23,1
230124075_2,23,1
230124075_3,23,1
230124075_4,23,1
230124075_5,23,1
230124075_6,23,1
230124075_7,23,1
230124075_10,23,1
230124075_12,23,1
230124075_13,23,1
230127340_2,23,1
230127340_4,23,1
230127340_10,23,1
230127340_11,23,1
230017455_1,23,1
230017455_2,23,1
230017455_3,23,1
230017455_4,23,1
230017455_6,23,1
230017455_9,23,1
230017455_10,23,1
230017455_12,23,1
230017455_13,23,1
230081194_2,23,1
230081194_3,23,1
230081194_4,23,1
230081194_5,23,1
230081194_10,23,1
230063933_1,23,1
230063933_2,23,1
230063933_7,23,1
230063933_9,23,1
230063933_11,23,1
230063933_12,23,1
230084104_1,23,1
230084104_2,23,1
230084104_3,23,1
230084104_4,23,1
230084104_5,23,1
230084104_7,23,1
230084104_8,23,1
230084104_9,23,1
230084104_10,23,1
230084104_11,23,1
230084104_12,23,1
230084104_13,23,1
230116758_1,23,1
230116758_2,23,1
230116758_3,23,1
230116758_4,23,1
230116758_5,23,1
230116758_6,23,1
230116758_7,23,1
230116758_8,23,1
230116758_9,23,1
230116758_10,23,1
230116758_11,23,1
230116758_12,23,1
230116758_13,23,1
230034220_1,23,2
230034220_2,23,2
230034220_3,23,2
230034220_4,23,2
230034220_5,23,2
230034220_6,23,2
230034220_7,23,2
230034220_8,23,2
230034220_9,23,2
230034220_10,23,2
230034220_11,23,2
230034220_12,23,2
230034220_13,23,2
230034220_14,23,2
230034220_15,23,2
230034220_16,23,2
230034220_17,23,2
230119898_1,23,1
230119898_3,23,1
230119898_4,23,1
230119898_6,23,1
230119898_7,23,1
230119898_8,23,1
230119898_9,23,1
230119898_10,23,1
230119898_11,23,1
230119898_12,23,1
230119898_13,23,1
230112024_1,23,1
230112024_2,23,1
230112024_3,23,1
230112024_5,23,1
230112024_6,23,1
230112024_7,23,1
230112024_8,23,1
230112024_9,23,1
230112024_10,23,1
230112024_11,23,1
230112024_12,23,1
230112024_13,23,1
230017820_1,23,1
230017820_2,23,1
230017820_3,23,1
230017820_5,23,1
230017820_6,23,1
230017820_7,23,1
230017820_8,23,1
230017820_9,23,1
230017820_10,23,1
230017820_11,23,1
230017820_12,23,1
230017820_13,23,1
230107031_13,23,1
230107031_1,23,1
230107031_2,23,1
230107031_3,23,1
230107031_4,23,1
230107031_5,23,1
230107031_6,23,1
230107031_7,23,1
230107031_8,23,1
230107031_9,23,1
230107031_10,23,1
230107031_11,23,1
230107031_12,23,1
230053105_1,23,1
230053105_2,23,1
230053105_3,23,1
230053105_4,23,1
230053105_6,23,1
230053105_7,23,1
230053105_8,23,1
230053105_9,23,1
230053105_11,23,1
230053105_12,23,1
230053105_13,23,1
230101000_1,23,1
230101000_2,23,1
230101000_4,23,1
230101000_5,23,1
230101000_6,23,1
230101000_7,23,1
230101000_8,23,1
230101000_10,23,1
230101000_11,23,1
230101000_12,23,1
230101000_13,23,1
230031684_1,23,1
230031684_2,23,1
230031684_3,23,1
230031684_4,23,1
230031684_6,23,1
230031684_7,23,1
230031684_8,23,1
230031684_9,23,1
230031684_10,23,1
230031684_11,23,1
230031684_12,23,1
230031684_13,23,1
230115410_1,23,1
230115410_2,23,1
230115410_3,23,1
230115410_4,23,1
230115410_5,23,1
230115410_6,23,1
230115410_7,23,1
230115410_8,23,1
230115410_9,23,1
230115410_11,23,1
230115410_13,23,1
230115678_2,23,1
230115678_3,23,1
230115678_5,23,1
230115678_7,23,1
230115678_9,23,1
230115678_10,23,1
230115678_11,23,1
230115678_13,23,1
230004866_2,23,1
230004866_4,23,1
230004866_5,23,1
230004866_7,23,1
230004866_8,23,1
230004866_9,23,1
230004866_11,23,1
230004866_12,23,1
230004866_13,23,1
230030300_1,23,1
230030300_2,23,1
230030300_3,23,1
230030300_4,23,1
230030300_6,23,1
230030300_7,23,1
230030300_9,23,1
230030300_11,23,1
230030300_12,23,1
230030300_13,23,1
230064680_1,23,1
230064680_3,23,1
230064680_4,23,1
230064680_5,23,1
230064680_6,23,1
230064680_8,23,1
230064680_9,23,1
230064680_10,23,1
230064680_11,23,1
230035669_1,23,1
230035669_2,23,1
230035669_3,23,1
230035669_5,23,1
230035669_6,23,1
230035669_7,23,1
230035669_9,23,1
230035669_10,23,1
230035669_11,23,1
230035669_12,23,1
230035669_13,23,1
230063427_1,23,1
230063427_2,23,1
230063427_3,23,1
230063427_4,23,1
230063427_5,23,1
230063427_6,23,1
230063427_7,23,1
230063427_8,23,1
230063427_9,23,1
230063427_10,23,1
230063427_11,23,1
230063427_12,23,1
230063427_13,23,1
230057006_1,23,1
230057006_2,23,1
230057006_3,23,1
230057006_4,23,1
230057006_5,23,1
230057006_7,23,1
230057006_8,23,1
230057006_10,23,1
230057006_11,23,1
230057006_12,23,1
230057006_13,23,1
230103396_2,23,1
230103396_3,23,1
230103396_4,23,1
230103396_6,23,1
230103396_7,23,1
230103396_13,23,1
230110439_1,23,1
230110439_2,23,1
230110439_3,23,1
230110439_4,23,1
230110439_6,23,1
230110439_7,23,1
230110439_8,23,1
230110439_9,23,1
230110439_10,23,1
230110439_12,23,1
230110439_13,23,1
230079036_2,23,1
230079036_3,23,1
230079036_4,23,1
230079036_5,23,1
230079036_6,23,1
230079036_8,23,1
230079036_9,23,1
230079036_10,23,1
230079036_11,23,1
230105495_2,23,1
230105495_3,23,1
230105495_6,23,1
230105495_7,23,1
230105495_8,23,1
230105495_11,23,1
230105495_12,23,1
230105495_13,23,1
230100220_5,23,1
230100220_6,23,1
230100220_8,23,1
230100220_9,23,1
230100220_11,23,1
230100220_12,23,1
230100220_13,23,1
230086909_1,23,1
230086909_2,23,1
230086909_3,23,1
230086909_4,23,1
230086909_5,23,1
230086909_6,23,1
230086909_7,23,1
230086909_8,23,1
230086909_9,23,1
230086909_10,23,1
230086909_11,23,1
230086909_13,23,1
230100220_1,23,1
230100220_3,23,1
230122963_1,23,1
230122963_2,23,1
230122963_3,23,1
230122963_4,23,1
230122963_5,23,1
230122963_7,23,1
230122963_8,23,1
230122963_9,23,1
230122963_10,23,1
230122963_12,23,1
230122963_13,23,1
230011879_6,23,1
230011879_7,23,1
230011879_10,23,1
230011879_12,23,1
230028270_2,23,1
230028270_3,23,1
230028270_5,23,1
230028270_7,23,1
230028270_8,23,1
230028270_9,23,1
230028270_10,23,1
230028270_11,23,1
230028270_12,23,1
230028270_13,23,1
230033407_1,23,1
230033407_2,23,1
230033407_5,23,1
230033407_7,23,1
230033407_9,23,1
230033407_10,23,1
230033407_11,23,1
230033407_12,23,1
230033407_13,23,1
230112450_1,23,1
230112450_3,23,1
230112450_4,23,1
230112450_8,23,1
230112450_9,23,1
230112450_10,23,1
230112450_13,23,1
230119104_1,23,1
230119104_2,23,1
230119104_3,23,1
230119104_4,23,1
230119104_5,23,1
230119104_7,23,1
230119104_8,23,1
230119104_9,23,1
230119104_10,23,1
230119104_12,23,1
230119104_13,23,1
230127680_1,23,1
230127680_2,23,1
230127680_3,23,1
230127680_5,23,1
230127680_6,23,1
230127680_7,23,1
230127680_9,23,1
230127680_10,23,1
230127680_13,23,1
230056707_3,23,1
230056707_4,23,1
230056707_6,23,1
230056707_10,23,1
230056707_12,23,1
230056707_13,23,1
230059277_1,23,1
230059277_10,23,1
230059277_11,23,1
230059277_12,23,1
230059277_13,23,1
230129392_2,23,1
230129392_3,23,1
230129392_4,23,1
230129392_6,23,1
230129392_7,23,1
230129392_10,23,1
230129392_11,23,1
230129392_12,23,1
230129392_13,23,1
230030392_1,23,1
230030392_3,23,1
230030392_4,23,1
230030392_10,23,1
230030392_12,23,1
230030392_13,23,1
230073634_2,23,1
230073634_3,23,1
230073634_8,23,1
230073634_9,23,1
230073634_11,23,1
230062285_1,23,1
230062285_2,23,1
230062285_4,23,1
230062285_5,23,1
230062285_6,23,1
230062285_7,23,1
230062285_8,23,1
230062285_9,23,1
230062285_10,23,1
230062285_11,23,1
230062285_12,23,1
230037039_1,23,1
230037039_2,23,1
230037039_3,23,1
230037039_4,23,1
230037039_5,23,1
230037039_6,23,1
230037039_7,23,1
230037039_8,23,1
230037039_9,23,1
230037039_12,23,1
230126291_1,23,1
230126291_2,23,1
230126291_3,23,1
230126291_5,23,1
230126291_6,23,1
230126291_7,23,1
230126291_8,23,1
230126291_9,23,1
230126291_10,23,1
230126291_11,23,1
230126291_12,23,1
230126291_13,23,1
230038000_1,23,1
230038000_2,23,1
230016508_4,23,1
230016508_5,23,1
230016508_6,23,1
230016508_9,23,1
230016508_10,23,1
230016508_11,23,1
230016508_12,23,1
230016508_13,23,1
230004905_1,23,1
230004905_2,23,1
230004905_4,23,1
230004905_5,23,1
230004905_6,23,1
230004905_8,23,1
230004905_10,23,1
230004905_11,23,1
230004905_13,23,1
230105736_2,23,1
230105736_4,23,1
230105736_7,23,1
230105736_8,23,1
230105736_10,23,1
230105736_11,23,1
230105736_13,23,1
